key,question,options,num options,question type,factual,Wave,Personal and social identity,Science and technology,National / political issues,Coded?
ESSENBIZF2G_W36,"In general, how important, if at all, is it to you for someone in a top executive business position to provide fair pay and good benefits?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",4,multi-tier,FALSE,W36,0,0,1,L
ESSENBIZF2H_W36,"In general, how important, if at all, is it to you for someone in a top executive business position to negotiate profitable deals?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",4,multi-tier,FALSE,W36,0,0,1,L
ESSENBIZF2I_W36,"In general, how important, if at all, is it to you for someone in a top executive business position to consider the impact of business decisions on society?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",4,multi-tier,FALSE,W36,0,0,1,L
ESSENBIZF2J_W36,"In general, how important, if at all, is it to you for someone in a top executive business position to provide guidance or mentorship to young employees?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",4,multi-tier,FALSE,W36,0,0,1,L
ESSENBIZF2K_W36,"In general, how important, if at all, is it to you for someone in a top executive business position to create a safe and respectful workplace?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",4,multi-tier,FALSE,W36,0,0,1,L
ESSENBIZF2L_W36,"In general, how important, if at all, is it to you for someone in a top executive business position to stand up for what they believe in, despite pressure to make a profit?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",4,multi-tier,FALSE,W36,0,0,1,L
SOLVPROBh_W41,"In the future, what kind of an impact do you think colleges and universities will have in solving the biggest problems facing the country?","['A very positive impact', 'A somewhat positive impact', 'A somewhat negative impact', 'A very negative impact', 'Refused']",5,scale-opinion,FALSE,W41,0,0,1,L
STYLE2_W36,"Thinking about the ways in which men and women in top positions in business and politics are different in their approach to leadership, would you say","['Women generally have a better approach', 'Men generally have a better approach', 'Neither is better', 'Refused']",4,multi-statement,FALSE,W36,1,0,0,L
AMNTWMNPF1_W36,"Thinking about the country today, would you say there are","['Too many women in high political offices', 'Too few women in high political offices', 'About the right number of women in high political offices', 'Refused']",4,multi-goldilocks,FALSE,W36,1,0,0,L
AMNTWMNBF1_W36,"Thinking about the country today, would you say there are","['Too many women in top executive business positions', 'Too few women in top executive business positions', 'About the right number of women in top executive business positions', 'Refused']",4,multi-goldilocks,FALSE,W36,1,0,0,L
EASIERBIZF2_W36,"Thinking about top executive positions in business these days, would you say it is generally","['Easier for men to get these positions', 'Easier for women to get these positions', 'Not much difference', 'Refused']",4,multi-statement,FALSE,W36,1,0,0,L
EASIERPOLF2_W36,"Thinking about high political offices these days, would you say it is generally","['Easier for men to get elected to high political offices', 'Easier for women to get elected to high political offices', 'Not much difference', 'Refused']",4,multi-statement,FALSE,W36,1,0,0,L
SOLVPROBi_W41,"In the future, what kind of an impact do you think public K-12 schools will have in solving the biggest problems facing the country?","['A very positive impact', 'A somewhat positive impact', 'A somewhat negative impact', 'A very negative impact', 'Refused']",5,scale-opinion,FALSE,W41,0,0,1,L
ETHNCMAJMOD_W41,"According to the U.S. Census Bureau, by the year 2050, a majority of the population will be made up of blacks, Asians, Hispanics, and other racial minorities. In terms of its impact on the country, do you think this will be","['A very good thing', 'A somewhat good thing', 'A somewhat bad thing', 'A very bad thing', 'Neither a good nor bad thing', 'Refused']",6,scale-opinion,FALSE,W41,1,0,0,L
AGEMAJ_W41,"According to the U.S. Census Bureau, by the year 2050, the number of people in the population who are 65 or older will outnumber people younger than 18. In terms of its impact on the country, do you think this will be","['A very good thing', 'A somewhat good thing', 'A somewhat bad thing', 'A very bad thing', 'Neither a good nor bad thing', 'Refused']",6,scale-opinion,FALSE,W41,1,0,0,L
INTRMAR_W41,"According to the U.S. Census Bureau, more people of different races are marrying each other these days than in the past. In terms of its impact on the country, do you think this is","['A very good thing', 'A somewhat good thing', 'A somewhat bad thing', 'A very bad thing', 'Neither a good nor bad thing', 'Refused']",6,scale-opinion,FALSE,W41,1,0,0,L
ROBWRK2_W41,"If robots and computers do much of the work currently done by humans, do you think this would be","['A very good thing for the country', 'A somewhat good thing for the country', 'A somewhat bad thing for the country', 'A very bad thing for the country', 'Refused']",5,scale-opinion,FALSE,W41,0,1,0,L
WHYNOTPOLF1A_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Many Americans aren't ready to elect a woman to higher office,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
WHYNOTPOLF1B_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women in politics face gender discrimination,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
WHYNOTPOLF1C_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Family responsibilities make it harder for women to run for higher office,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
WHYNOTPOLF1D_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women aren't tough enough for politics,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
WHYNOTPOLF1E_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Fewer women have the experience required for higher office,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
WHYNOTPOLF1F_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women get less support from party leaders,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
WHYNOTPOLF1G_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women who run for office are held to higher standards than men,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
WHYNOTPOLF1H_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women who run for office have to more to prove themselves than men,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
WHYNOTPOLF1I_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Not as many women are interested in holding higher office,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
WHYNOTPOLF1J_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women aren't encouraged to pursue leadership positions from an early age,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
WHYNOTPOLF1K_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women don't do as good of a job selling their accomplishments,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
WHYNOTPOLF1L_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Sexual harassment creates an environment that makes it harder for women to succeed in politics,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
WHYNOTBIZF2A_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Many businesses are not ready to hire women for top executive positions","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
WHYNOTBIZF2B_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women in business face gender discrimination","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",4,multi-tier,FALSE,W36,1,0,0,L
